index,t,value_1,value_2
3980,3.98,0.952597783824752,0.476298891912376
3981,3.981,-0.9135318272536892,-0.4567659136268446
3982,3.982,0.4118121154508188,0.2059060577254094
3983,3.983,0.2978094330619171,0.14890471653095855
3984,3.984,-0.8565943448685853,-0.42829717243429266
3985,3.985,0.9832167186796861,0.49160835933984304
3986,3.986,-0.6149306311727113,-0.30746531558635565
3987,3.987,-0.06208817590967159,-0.031044087954835795
3988,3.988,0.7074976467768213,0.3537488233884106
3989,3.989,-0.9981017508779289,-0.4990508754389644
3990,3.99,0.7893841869782137,0.39469209348910683
3991,3.991,-0.18669001625022646,-0.09334500812511323
3992,3.992,-0.5086519731556667,-0.25432598657783334
3993,3.993,0.9503707437051987,0.47518537185259935
3994,3.994,-0.9195616358683834,-0.4597808179341917
3995,3.995,0.43258935968584805,0.21629467984292403
3996,3.996,0.26830652428844853,0.13415326214422427
3997,3.997,-0.8360418586969691,-0.41802092934848456
3998,3.998,0.9906269312215772,0.4953134656107886
3999,3.999,-0.6568132027458858,-0.3284066013729429
4000,4.0,-3.6059543981009325e-13,-1.8029771990504662e-13
4001,4.001,0.6563582490375653,0.32817912451878267
4002,4.002,-0.9902944787212331,-0.49514723936061655
4003,4.003,0.839008050802805,0.4195040254014025
4004,4.004,-0.2775909909843249,-0.13879549549216244
4005,4.005,-0.41894501846547516,-0.20947250923273758
4006,4.006,0.910812820044005,0.4554064100220025
4007,4.007,-0.9591498159357916,-0.4795749079678958
4008,4.008,0.5415016311081671,0.27075081555408353
4009,4.009,0.13848726080798981,0.06924363040399491
4010,4.01,-0.7509415061475837,-0.37547075307379185
4011,4.011,0.9999354759048655,0.49996773795243277
4012,4.012,-0.7661377751257931,-0.38306888756289653
4013,4.013,0.1633314722970442,0.0816657361485221
4014,4.014,0.5176256629380371,0.25881283146901857
4015,4.015,-0.9494912192448902,-0.4747456096224451
4016,4.016,0.9257629239390863,0.46288146196954316
4017,4.017,-0.45886543035444183,-0.22943271517722091
4018,4.018,-0.22701303237828943,-0.11350651618914472
4019,4.019,0.8040843668080302,0.4020421834040151
4020,4.02,-0.9976985020428886,-0.4988492510214443
4021,4.021,0.7166730500765289,0.35833652503826446
4022,4.022,-0.09555944249171207,-0.047779721245856034
4023,4.023,-0.5704108422043825,-0.28520542110219127
4024,4.024,0.9659561755285183,0.48297808776425916
4025,4.025,-0.9048270524663116,-0.4524135262331558
4026,4.026,0.41693576324290166,0.20846788162145083
4027,4.027,0.2669504310193251,0.13347521550966254
4028,4.028,-0.8248420412055911,-0.41242102060279556
4029,4.029,0.9951804146906501,0.49759020734532505
4030,4.03,-0.6990645398256632,-0.3495322699128316
4031,4.031,0.07612874385043301,0.03806437192521651
4032,4.032,0.581914055226689,0.2909570276133445
4033,4.033,-0.9681567292474021,-0.4840783646237011
4034,4.034,0.9034526446947457,0.45172632234737287
4035,4.035,-0.418945018465033,-0.2094725092325165
4036,4.036,-0.25957962417206165,-0.12978981208603083
4037,4.037,0.8173830645375709,0.40869153226878546
4038,4.038,-0.9968239593118177,-0.49841197965590883
4039,4.039,0.7159715757384929,0.35798578786924645
4040,4.04,-0.10536159520448125,-0.05268079760224063
4041,4.041,-0.5532798984369467,-0.27663994921847335
4042,4.042,0.9573098114461526,0.4786549057230763
4043,4.043,-0.9220707914243472,-0.4610353957121736
4044,4.044,0.4647505612816021,0.23237528064080104
4045,4.045,0.20463272551898526,0.10231636275949263
4046,4.046,-0.7801631970607957,-0.39008159853039787
4047,4.047,0.9999235505446581,0.49996177527232905
4048,4.048,-0.7648440499063978,-0.3824220249531989
4049,4.049,0.18273797679559836,0.09136898839779918
4050,4.05,0.48175367410252173,0.24087683705126087
4051,4.051,-0.9278018778728427,-0.46390093893642137
4052,4.052,0.9544755250068174,0.4772377625034087
4053,4.053,-0.5507651310063627,-0.27538256550318135
4054,4.054,-0.1005617595918701,-0.05028087979593505
4055,4.055,0.7062176465245641,0.35310882326228205
4056,4.056,-0.994612590224857,-0.4973062951124285
4057,4.057,0.8373632133024781,0.41868160665123905
4058,4.058,-0.3058601488843291,-0.15293007444216455
4059,4.059,-0.36175995030697244,-0.18087997515348622
4060,4.06,0.8676960542554766,0.4338480271277383
4061,4.061,-0.9873000456850607,-0.49365002284253034
4062,4.062,0.6684081028695033,0.3342040514347516
4063,4.063,-0.05345698032612222,-0.02672849016306111
4064,4.064,-0.5846903829745074,-0.2923451914872537
4065,4.065,0.9640583162076397,0.48202915810381985
4066,4.066,-0.9179740765176865,-0.45898703825884324
4067,4.067,0.4677743268501647,0.23388716342508234
4068,4.068,0.18767755691566268,0.09383877845783134
4069,4.069,-0.7602916969647278,-0.3801458484823639
4070,4.07,0.9994662992734649,0.49973314963673243
4071,4.071,-0.8014467527390712,-0.4007233763695356
4072,4.072,0.2537498412132332,0.1268749206066166
4073,4.073,0.40410222230830695,0.20205111115415347
4074,4.074,-0.8856751473749349,-0.44283757368746746
4075,4.075,0.9822872507289112,0.4911436253644556
4076,4.076,-0.6530146357235057,-0.32650731786175285
4077,4.077,0.04140691615428733,0.020703458077143664
4078,4.078,0.5876225778934139,0.29381128894670694
4079,4.079,-0.962765010030698,-0.481382505015349
4080,4.08,0.9231565503646292,0.4615782751823146
4081,4.081,-0.486855021253201,-0.2434275106266005
4082,4.082,-0.1579733200600214,-0.0789866600300107
4083,4.083,0.7346550936431369,0.36732754682156843
4084,4.084,-0.996823959311839,-0.4984119796559195
4085,4.085,0.8333845565875576,0.4166922782937788
4086,4.086,-0.31503422603300096,-0.15751711301650048
4087,4.087,-0.3368928113388471,-0.16844640566942354
4088,4.088,0.8452961519233753,0.42264807596168763
4089,4.089,-0.995081330239301,-0.4975406651196505
4090,4.09,0.7237865923005,0.36189329615025
4091,4.091,-0.14704433361834432,-0.07352216680917216
4092,4.092,-0.49123945568819355,-0.24561972784409677
4093,4.093,0.9223040693944694,0.4611520346972347
4094,4.094,-0.9655911077856855,-0.48279555389284273
4095,4.095,0.6039316034311756,0.3019658017155878
4096,4.096,0.010253978721832665,0.005126989360916333
4097,4.097,-0.6196760255310663,-0.30983801276553313
4098,4.098,0.9701387896319267,0.48506939481596334
4099,4.099,-0.916371673216961,-0.4581858366084805
4100,4.1,0.4817536741006848,0.2408768370503424
4101,4.101,0.15241180242675115,0.07620590121337557
4102,4.102,-0.7229536406169581,-0.36147682030847905
4103,4.103,0.9941443270921899,0.49707216354609496
4104,4.104,-0.8548256619228456,-0.4274128309614228
4105,4.105,0.363446355460009,0.1817231777300045
4106,4.106,0.27701146032744,0.13850573016372
4107,4.107,-0.8032468300681109,-0.40162341503405546
4108,4.108,0.9999106146143162,0.4999553073071581
4109,4.109,-0.7874051965922813,-0.3937025982961406
4110,4.11,0.25355535493761705,0.12677767746880853
4111,4.111,0.3832174197811373,0.19160870989056866
4112,4.112,-0.8635687952222227,-0.43178439761111137
4113,4.113,0.9928166015626154,0.4964083007813077
4114,4.114,-0.7194716973125388,-0.3597358486562694
4115,4.115,0.15519317607757868,0.07759658803878934
4116,4.116,0.47132469868318744,0.23566234934159372
4117,4.117,-0.9072942893803493,-0.45364714469017464
4118,4.118,0.9777346251623285,0.4888673125811642
4119,4.119,-0.6552957619868122,-0.3276478809934061
4120,4.12,0.07031360770523869,0.035156803852619344
4121,4.121,0.542346520850916,0.271173260425458
4122,4.122,-0.9377949239758816,-0.4688974619879408
4123,4.123,0.9588649305878757,0.47943246529393785
4124,4.124,-0.5981467027683999,-0.29907335138419994
4125,4.125,1.7452092809353983e-13,8.726046404676991e-14
4126,4.126,0.597663208961765,0.2988316044808825
4127,4.127,-0.9581772524791684,-0.4790886262395842
4128,4.128,0.9396658751018644,0.4698329375509322
4129,4.129,-0.5504294496742416,-0.2752147248371208
4130,4.13,-0.05526386179680107,-0.027631930898400534
4131,4.131,0.6387398856988519,0.31936994284942594
4132,4.132,-0.9711062965653957,-0.48555314828269786
4133,4.133,0.9228470795376903,0.46142353976884515
4134,4.134,-0.5138359505766081,-0.25691797528830407
4135,4.135,-0.09535929874619757,-0.047679649373098786
4136,4.136,0.666911264778514,0.333455632389257
4137,4.137,-0.978694580350437,-0.4893472901752185
4138,4.138,0.9103973483496185,0.45519867417480925
4139,4.139,-0.48948716512430723,-0.24474358256215362
4140,4.14,-0.12034475881144242,-0.06017237940572121
4141,4.141,0.6832268753237545,0.34161343766187724
4142,4.142,-0.9824376340284835,-0.49121881701424175
4143,4.143,0.9036249572782662,0.4518124786391331
4144,4.144,-0.478049360636377,-0.2390246803181885
4145,4.145,-0.1303185416334442,-0.0651592708167221
4146,4.146,0.6883484987883217,0.34417424939416086
4147,4.147,-0.9831800167755458,-0.4915900083877729
4148,4.148,0.90319390190538,0.45159695095269
4149,4.149,-0.4798143863900178,-0.2399071931950089
4150,4.15,-0.12533323356361822,-0.06266661678180911
4151,4.151,0.6824924468982136,0.3412462234491068
4152,4.152,-0.9811002450612537,-0.49055012253062685
4153,4.153,0.9091454144073668,0.4545727072036834
4154,4.154,-0.4947380721024772,-0.2473690360512386
4155,4.155,-0.10536159520378621,-0.052680797601893106
4156,4.156,0.6654117306414682,0.3327058653207341
4157,4.157,-0.9757079804690257,-0.48785399023451287
4158,4.158,0.920899371077767,0.4604496855388835
4159,4.159,-0.5224342756762764,-0.2612171378381382
4160,4.16,-0.0703136077051486,-0.0351568038525743
4161,4.161,0.636416459961464,0.318208229980732
4162,4.162,-0.9658520656758456,-0.4829260328379228
4163,4.163,0.9372352580265548,0.4686176290132774
4164,4.164,-0.5621249507454185,-0.28106247537270923
4165,4.165,-0.020104838325547186,-0.010052419162773593
4166,4.166,0.5944343683660486,0.2972171841830243
4167,4.167,-0.9497432799338854,-0.4748716399669427
4168,4.168,0.9562573889823618,0.4781286944911809
4169,4.169,-0.612549533239736,-0.306274766619868
4170,4.17,0.04522350508321899,0.022611752541609496
4171,4.171,0.538116608009878,0.269058304004939
4172,4.172,-0.9250008290190239,-0.46250041450951196
4173,4.173,0.9753543369808403,0.48767716849042014
4174,4.174,-0.6718405660806083,-0.33592028304030414
4175,4.175,0.12533323356377393,0.06266661678188697
4176,4.176,0.46599630081430615,0.23299815040715308
4177,4.177,-0.8887363162659644,-0.4443681581329822
4178,4.178,0.9911682027528028,0.4955841013764014
4179,4.179,-0.7373773187341822,-0.3686886593670911
4180,4.18,0.21936944200600955,0.10968472100300478
4181,4.181,0.37670804739956554,0.18835402369978277
4182,4.182,-0.8376927906020286,-0.4188463953010143
4183,4.183,0.9995953185630504,0.4997976592815252
4184,4.184,-0.8056355651696692,-0.4028177825848346
4185,4.185,0.3257001705811367,0.16285008529056835
4186,4.186,0.2692748370995043,0.13463741854975214
4187,4.187,-0.7684586721240357,-0.38422933606201787
4188,4.188,0.9958458386288108,0.4979229193144054
4189,4.189,-0.8720597059703369,-0.43602985298516844
4190,4.19,0.4416311293898211,0.22081556469491054
4191,4.191,0.14346360383518506,0.07173180191759253
4192,4.192,-0.6777758031720821,-0.33888790158604104
4193,4.193,0.9745944669331444,0.4872972334665722
4194,4.194,-0.9309926283597542,-0.4654963141798771
4195,4.195,0.5631222738783029,0.28156113693915147
4196,4.196,0.000201061929710035,0.0001005309648550175
4197,4.197,-0.5629561102281987,-0.28147805511409935
4198,4.198,0.9302567946390335,0.4651283973195168
4199,4.199,-0.9757079804686772,-0.4878539902343386
4200,4.2,0.6845471059287866,0.3422735529643933
4201,4.201,-0.15797332005749667,-0.07898666002874834
4202,4.202,-0.4224107177824435,-0.21120535889122174
4203,4.203,0.8574232046554711,0.42871160232773553
4204,4.204,-0.9985968976541051,-0.49929844882705254
4205,4.205,0.7985514730331663,0.39927573651658316
4206,4.206,-0.3264604597584391,-0.16323022987921956
4207,4.207,-0.2562772264593531,-0.12813861322967654
4208,4.208,0.7514723632710799,0.37573618163553996
4209,4.209,-0.9915636388072351,-0.49578181940361754
4210,4.21,0.8960839425696863,0.44804197128484313
4211,4.211,-0.4982286884375791,-0.24911434421878956
4212,4.212,-0.0671042207865281,-0.03355211039326405
4213,4.213,0.6093660727538054,0.3046830363769027
4214,4.214,-0.9466780542747524,-0.4733390271373762
4215,4.215,0.9666805699966811,0.48334028499834053
4216,4.216,-0.6636087394278037,-0.33180436971390187
4217,4.217,0.139482813360534,0.069741406680267
4218,4.218,0.4305942712690175,0.21529713563450875
4219,4.219,-0.8571126420861622,-0.4285563210430811
4220,4.22,0.9990873978258613,0.49954369891293066
4221,4.221,-0.8103739147585399,-0.40518695737926996
4222,4.222,0.35425056111885106,0.17712528055942553
4223,4.223,0.21819229604750354,0.10909614802375177
4224,4.224,-0.7183536319801491,-0.35917681599007456
4225,4.225,0.9822872507288647,0.49114362536443235
4226,4.226,-0.9242349947006531,-0.46211749735032653
4227,4.227,0.5641187774799729,0.2820593887399864
4228,4.228,-0.020305859207916194,-0.010152929603958097
4229,4.229,-0.5296161011657724,-0.2648080505828862
4230,4.23,0.9069558128636409,0.45347790643182045
4231,4.231,-0.9898708065366537,-0.49493540326832686
4232,4.232,0.7524001934445812,0.3762000967222906
4233,4.233,-0.2721781387638496,-0.1360890693819248
4234,4.234,-0.29531321401655053,-0.14765660700827526
4235,4.235,0.7672994798846698,0.3836497399423349
4236,4.236,-0.9925740321385182,-0.4962870160692591
4237,4.237,0.8997126345288643,0.44985631726443215
4238,4.238,-0.5193449158460903,-0.25967245792304516
4239,4.239,-0.02633606745934327,-0.013168033729671635
4240,4.24,0.5631222738779327,0.28156113693896634
4241,4.241,-0.9205070356929163,-0.4602535178464581
4242,4.242,0.9857208727381065,0.49286043636905325
4243,4.243,-0.7390049332505044,-0.3695024666252522
4244,4.244,0.25919126345270704,0.12959563172635352
4245,4.245,0.30183748152201,0.150918740761005
4246,4.246,-0.7674284031662405,-0.38371420158312025
4247,4.247,0.9917708504579498,0.4958854252289749
4248,4.248,-0.9053400419660594,-0.4526700209830297
4249,4.249,0.5360814139089825,0.2680407069544912
4250,4.25,1.1851238520308802e-13,5.925619260154401e-14
4251,4.251,-0.5355721273099974,-0.2677860636549987
4252,4.252,0.9043127461424311,0.45215637307121553
4253,4.253,-0.9924512426512251,-0.49622562132561254
4254,4.254,0.7735801407723306,0.3867900703861653
4255,4.255,-0.316178940028627,-0.1580894700143135
4256,4.256,-0.23815919512114844,-0.11907959756057422
4257,4.257,0.7187731244371031,0.35938656221855153
4258,4.258,-0.9784876741422773,-0.48924383707113867
4259,4.259,0.9384910942362111,0.46924554711810557
4260,4.26,-0.6119136319085311,-0.30595681595426555
4261,4.261,0.09916136148425438,0.04958068074212719
4262,4.262,0.44325393437279653,0.22162696718639827
4263,4.263,-0.8506246969257161,-0.42531234846285804
4264,4.264,0.9999930821259074,0.4999965410629537
4265,4.265,-0.8470106069442905,-0.42350530347214527
4266,4.266,0.4387425754960661,0.21937128774803305
4267,4.267,0.1011618693922267,0.05058093469611335
4268,4.268,-0.6101628636700922,-0.3050814318350461
4269,4.269,0.93582548753549,0.467912743767745
4270,4.27,-0.9813329641758398,-0.4906664820879199
4271,4.271,0.7339726794552147,0.36698633972760736
4272,4.272,-0.268306524289255,-0.1341532621446275
4273,4.273,-0.2766250505488837,-0.13831252527444185
4274,4.274,0.7390049332506127,0.36950246662530634
4275,4.275,-0.9822872507285428,-0.4911436253642714
4276,4.276,0.9353284916095185,0.46766424580475924
4277,4.277,-0.6128673353552088,-0.3064336676776044
4278,4.278,0.1105586450485899,0.05527932252429495
4279,4.279,0.4236860031096065,0.21184300155480326
4280,4.28,-0.8333845565877991,-0.41669227829389954
4281,4.281,0.9992588372230198,0.4996294186115099
4282,4.282,-0.8737274018741237,-0.43686370093706184
4283,4.283,0.49421378826537826,0.24710689413268913
4284,4.284,0.028345934777516235,0.014172967388758118
4285,4.285,-0.5421775867249862,-0.2710887933624931
4286,4.286,0.8988332159327029,0.44941660796635147
4287,4.287,-0.9959730065316156,-0.4979865032658078
4288,4.288,0.8064685467032315,0.40323427335161577
4289,4.289,-0.3856303703798379,-0.19281518518991894
4290,4.29,-0.14525420654414975,-0.07262710327207487
4291,4.291,0.634087245490828,0.317043622745414
4292,4.292,-0.9415768702094901,-0.47078843510474505
4293,4.293,0.9807877319031699,0.49039386595158496
4294,4.294,-0.741438285839985,-0.3707191429199925
4295,4.295,0.2922381765398282,0.1461190882699141
4296,4.296,0.23913545761055502,0.11956772880527751
4297,4.297,-0.7025068928620926,-0.3512534464310463
4298,4.298,0.9676514244556644,0.4838257122278322
4299,4.299,-0.9607272519652589,-0.48036362598262944
4300,4.3,0.6845471059279765,0.34227355296398826
4301,4.301,-0.21721109844179656,-0.10860554922089828
4302,4.302,-0.3102596683032544,-0.1551298341516272
4303,4.303,0.7508087159595237,0.37540435797976185
4304,4.304,-0.9823249061220115,-0.49116245306100575
4305,4.305,0.9413056965769354,0.4706528482884677
4306,4.306,-0.6399766718469727,-0.31998833592348636
4307,4.307,0.16233958033354706,0.08116979016677353
4308,4.308,0.3595095683789213,0.17975478418946064
4309,4.309,-0.7820463389866604,-0.3910231694933302
4310,4.31,0.989756306503827,0.4948781532519135
4311,4.311,-0.9265212763805459,-0.46326063819027297
4312,4.312,0.610481407416184,0.305240703708092
4313,4.313,-0.12852420346394394,-0.06426210173197197
4314,4.314,-0.38785537135473824,-0.19392768567736912
4315,4.315,0.798551473033214,0.399275736516607
4316,4.316,-0.9928166015624628,-0.4964083007812314
4317,4.317,0.9189283950508514,0.4594641975254257
4318,4.318,-0.5976632089601323,-0.2988316044800661
4319,4.319,0.11615208500761244,0.05807604250380622
4320,4.32,0.39599429288660737,0.19799714644330368
4321,4.321,-0.8016871845978325,-0.40084359229891625
4322,4.322,0.9930077673926541,0.49650388369632703
4323,4.323,-0.9197195743957829,-0.45985978719789145
4324,4.324,0.6021673379100903,0.3010836689550451
4325,4.325,-0.12533323356527812,-0.06266661678263906
4326,4.326,-0.38414578844326996,-0.19207289422163498
4327,4.327,0.7917236258177269,0.39586181290886346
4328,4.328,-0.9904337012948329,-0.49521685064741644
4329,4.329,0.9287738482518091,0.46438692412590454
4330,4.33,-0.6237704697852461,-0.31188523489262304
4331,4.331,0.15598762937034868,0.07799381468517434
4332,4.332,0.35199325412790244,0.17599662706395122
4333,4.333,-0.7678149868489268,-0.3839074934244634
4334,4.334,0.983798542495073,0.4918992712475365
4335,4.335,-0.9446515494829152,-0.4723257747414576
4336,4.336,0.6613495691829782,0.3306747845914891
4337,4.337,-0.2077805767869429,-0.10389028839347145
4338,4.338,-0.29876897647645806,-0.14938448823822903
4339,4.339,0.7280733687846874,0.3640366843923437
4340,4.34,-0.9704306896134319,-0.48521534480671596
4341,4.341,0.9645375201567108,0.4822687600783554
4342,4.342,-0.7127354848589962,-0.3563677424294981
4343,4.343,0.27990810154684936,0.13995405077342468
4344,4.344,0.22348692748741,0.111743463743705
4345,4.345,-0.6697529470288358,-0.3348764735144179
4346,4.346,0.9463536841816328,0.4731768420908164
4347,4.347,-0.984157012539588,-0.492078506269794
4348,4.348,0.774471262775858,0.387235631387929
4349,4.349,-0.3707402879804034,-0.1853701439902017
4350,4.35,-0.12533323356582346,-0.06266661678291173
4351,4.351,0.5895731009481787,0.29478655047408936
4352,4.352,-0.9064469982225499,-0.45322349911127496
4353,4.353,0.9977121151489279,0.49885605757446394
4354,4.354,-0.8415153078225894,-0.4207576539112947
4355,4.355,0.4773428088194762,0.2386714044097381
4356,4.356,0.0042222879819766084,0.0021111439909883042
4357,4.357,-0.4842184490338421,-0.24210922451692105
4358,4.358,0.8447585898726311,0.42237929493631554
4359,4.359,-0.9979114714252553,-0.49895573571262763
4360,4.36,0.9069558128643977,0.4534779064321989
4361,4.361,-0.5949193085104839,-0.29745965425524196
4362,4.362,0.13848726080960022,0.06924363040480011
4363,4.363,0.3510521040316233,0.17552605201581165
4364,4.364,-0.7550429180962233,-0.37752145904811163
4365,4.365,0.9761901181954622,0.4880950590977311
4366,4.366,-0.96183535254505,-0.480917676272525
4367,4.367,0.7162522523448218,0.3581261261724109
4368,4.368,-0.29915270935092386,-0.14957635467546193
4369,4.369,-0.1890597949677206,-0.0945298974838603
4370,4.37,0.6315963934628825,0.31579819673144127
4371,4.371,-0.9232338247801217,-0.46161691239006086
4372,4.372,0.9952197668593233,0.49760988342966167
4373,4.373,-0.8312670935530492,-0.4156335467765246
4374,4.374,0.4709700035181607,0.23548500175908035
4375,4.375,3.3020067792704855e-13,1.6510033896352428e-13
4376,4.376,-0.47043781799703716,-0.23521890899851858
4377,4.377,0.8299234960458046,0.4149617480229023
4378,4.378,-0.9946749366864753,-0.49733746834323767
4379,4.379,0.9268990482128757,0.46344952410643786
4380,4.38,-0.6432153493402919,-0.32160767467014595
4381,4.381,0.2103366240965141,0.10516831204825705
4382,4.382,0.2708235711340635,0.13541178556703176
4383,4.383,-0.6887859125301653,-0.34439295626508265
4384,4.384,0.9473239238617487,0.47366196193087434
4385,4.385,-0.9874909794530028,-0.4937454897265014
4386,4.386,0.8008451061945143,0.40042255309725716
4387,4.387,-0.43095717156662494,-0.21547858578331247
4388,4.388,-0.03698695665135048,-0.01849347832567524
4389,4.389,0.49596070072076326,0.24798035036038163
4390,4.39,-0.8416239111571826,-0.4208119555785913
4391,4.391,0.9959730065316575,0.4979865032658288
4392,4.392,-0.9247714712197898,-0.4623857356098949
4393,4.393,0.6449072266609053,0.32245361333045264
4394,4.394,-0.2201540287204692,-0.1100770143602346
4395,4.395,-0.25355535493792974,-0.12677767746896487
4396,4.396,0.6699022388617133,0.33495111943085665
4397,4.397,-0.9360379183730619,-0.46801895918653097
4398,4.398,0.9931729299917372,0.4965864649958686
4399,4.399,-0.8293622374086428,-0.4146811187043214
4400,4.4,0.48175367410254505,0.24087683705127252
4401,4.401,-0.02794397022023185,-0.013971985110115924
4402,4.402,-0.4315013913344128,-0.2157506956672064
4403,4.403,0.7953939387782558,0.3976969693891279
4404,4.404,-0.9841570125394853,-0.49207850626974264
4405,4.405,0.9570770229067219,0.47853851145336096
4406,4.406,-0.7208666609635527,-0.36043333048177634
4407,4.407,0.327790457416221,0.1638952287081105
4408,4.408,0.13609736555292803,0.06804868277646402
4409,4.409,-0.5699153060724792,-0.2849576530362396
4410,4.41,0.8799140743292707,0.43995703716463536
4411,4.411,-0.9996504929797161,-0.49982524648985804
4412,4.412,0.9040550994053504,0.4520275497026752
4413,4.413,-0.6144548583586809,-0.3072274291793404
4414,4.414,0.1935987827927443,0.09679939139637216
4415,4.415,0.2681128291548271,0.13405641457741355
4416,4.416,-0.6721383632016085,-0.33606918160080423
4417,4.417,0.9328157403526397,0.46640787017631985
4418,4.418,-0.9954141136174885,-0.4977070568087443
4419,4.419,0.8474378517458259,0.42371892587291293
4420,4.42,-0.5208904485885297,-0.26044522429426487
4421,4.421,0.08514703487664553,0.042573517438322765
4422,4.422,0.3679376025919051,0.18396880129595256
4423,4.423,-0.7434586626297998,-0.3717293313148999
4424,4.424,0.9633066137837086,0.4816533068918543
4425,4.425,-0.9822872507284379,-0.49114362536421896
4426,4.426,0.7972182514467632,0.3986091257233816
4427,4.427,-0.44721466987282293,-0.22360733493641147
4428,4.428,0.0052275863651688875,0.0026137931825844438
4429,4.429,0.43729659396940995,0.21864829698470498
4430,4.43,-0.7893841869785468,-0.3946920934892734
4431,4.431,0.9791871192637823,0.48959355963189116
4432,4.432,-0.9685081139765886,-0.4842540569882943
4433,4.433,0.7602916969645178,0.3801458484822589
4434,4.434,-0.3976552750697121,-0.19882763753485605
4435,4.435,-0.04522350508374361,-0.022611752541871807
4436,4.436,0.47840252062053723,0.23920126031026862
4437,4.437,-0.8144769836481751,-0.40723849182408756
4438,4.438,0.9861576372166857,0.49307881860834285
4439,4.439,-0.9596036161000625,-0.47980180805003125
4440,4.44,0.7408983789530164,0.3704491894765082
4441,4.441,-0.37447195180664433,-0.18723597590332217
4442,4.442,-0.06610114339274673,-0.03305057169637336
4443,4.443,0.49298976037383796,0.24649488018691898
4444,4.444,-0.8216461420755756,-0.4108230710377878
4445,4.445,0.987490979452864,0.493745489726432
4446,4.446,-0.9584644631200666,-0.4792322315600333
4447,4.447,0.7410334006156861,0.37051670030784306
4448,4.448,-0.3785697857818351,-0.18928489289091754
4449,4.449,-0.057472026138642815,-0.028736013069321407
4450,4.45,0.4817536741016354,0.2408768370508177
4451,4.451,-0.8117852123978957,-0.40589260619894785
4452,4.452,0.9839065011694522,0.4919532505847261
4453,4.453,-0.9654340646165995,-0.48271703230829976
4454,4.454,0.7606833771505599,0.38034168857527995
4455,4.455,-0.4097956738529346,-0.2048978369264673
4456,4.456,-0.019300746745865325,-0.009650373372932662
4457,4.457,0.44415486587085606,0.22207743293542803
4458,4.458,-0.7836726420235528,-0.3918363210117764
4459,4.459,0.9735482856830308,0.4867741428415154
4460,4.46,-0.9783214371533114,-0.4891607185766557
4461,4.461,0.797824745075307,0.3989123725376535
4462,4.462,-0.4668855497592085,-0.23344277487960424
4463,4.463,0.04843696508458303,0.024218482542291513
4464,4.464,0.37856978577982475,0.18928489288991238
4465,4.465,-0.7341092216581384,-0.3670546108290692
4466,4.466,0.9520456981801929,0.47602284909009646
4467,4.467,-0.9923274501457557,-0.49616372507287787
4468,4.468,0.848184211032465,0.4240921055162325
4469,4.469,-0.5470677499697791,-0.27353387498488957
4470,4.47,0.14525420654406457,0.07262710327203228
4471,4.471,0.2828021967743057,0.14140109838715284
4472,4.472,-0.6583279882781011,-0.32916399413905056
4473,4.473,0.9127121271932036,0.4563560635966018
4474,4.474,-0.9999524544655712,-0.4999762272327856
4475,4.475,0.9048270524655375,0.45241352623276876
4476,4.476,-0.6453681006076486,-0.3226840503038243
4477,4.477,0.2692748370988183,0.13463741854940914
4478,4.478,0.1549945470507398,0.0774972735253699
4479,4.479,-0.5507651310067805,-0.27538256550339024
4480,4.48,0.8470106069449927,0.4235053034724964
4481,4.481,-0.9910343871131726,-0.4955171935565863
4482,4.482,0.9577157013457813,0.47885785067289066
4483,4.483,-0.7537230792653827,-0.37686153963269137
4484,4.484,0.4160217906240519,0.20801089531202596
4485,4.485,-0.005026527079728802,-0.002513263539864401
4486,4.486,-0.40630801350226947,-0.20315400675113474
4487,4.487,0.7454722770515267,0.37273613852576337
4488,4.488,-0.953146750189779,-0.4765733750948895
4489,4.489,0.9934744408003782,0.4967372204001891
4490,4.49,-0.8601016672489573,-0.43005083362447866
4491,4.491,0.5769980888486667,0.28849904442433333
4492,4.492,-0.19399328312288755,-0.09699664156144377
4493,4.493,-0.22211487140118852,-0.11105743570059426
4494,4.494,0.5992740083614687,0.29963700418073436
4495,4.495,-0.8726494689045969,-0.43632473445229847
4496,4.496,0.9956980884199647,0.4978490442099823
4497,4.497,-0.947965963807602,-0.473982981903801
4498,4.498,0.7383272828032403,0.36916364140162017
4499,4.499,-0.40318244761969557,-0.20159122380984779
4500,4.5,-4.605439500783418e-13,-2.302719750391709e-13
4501,4.501,0.40263038715900507,0.20131519357950253
4502,4.502,-0.7366978785869525,-0.36834893929347623
4503,4.503,0.9462236683251449,0.47311183416257246
4504,4.504,-0.9965459346230762,-0.4982729673115381
4505,4.505,0.8799140743294771,0.43995703716473855
4506,4.506,-0.616514923740344,-0.308257461870172
4507,4.507,0.25083147437545694,0.12541573718772847
4508,4.508,0.15598762936923816,0.07799381468461908
4509,4.509,-0.5364208299613153,-0.2682104149806577
4510,4.51,0.8277862558570563,0.41389312792852817
4511,4.511,-0.982512587388901,-0.4912562936944505
4512,4.512,0.9757959969372627,0.48789799846863136
4513,4.513,-0.8094304283512888,-0.4047152141756444
4514,4.514,0.5112462869685253,0.2556231434842626
4515,4.515,-0.13031854163183618,-0.06515927081591809
4516,4.516,-0.2712106453152026,-0.1356053226576013
4517,4.517,0.6283172347530814,0.3141586173765407
4518,4.518,-0.8836126982549193,-0.44180634912745964
